zip_code,shipping_state,phx_zone,cmh_zone,das
44146,Ohio,7,3,NO
06604,Connecticut,8,4,NO
23285,Virginia,8,5,NO
92115,California,3,5,NO
43004,Ohio,7,2,NO
08824,New Jersey,8,4,DAS
08205,New Jersey,8,4,DAS
33394,Florida,8,5,NO
38671,Mississippi,6,4,NO
96090,California,4,5,NO
80162,Colorado,4,8,NO
93103,California,4,5,EDAS
95222,California,4,5,EDAS
78130,Texas,5,5,NO
07006,New Jersey,8,4,NO
02860,Rhode Island,8,4,NO
34228,Florida,8,5,EDAS
48377,Michigan,7,3,NO
18821,Pennsylvania,8,4,DAS
45013,Ohio,7,2,NO
77580,Texas,4,5,DAS
02117,Massachusetts,8,4,NO
33778,Florida,7,5,NO
91716,California,4,5,NO
46327,Indiana,7,5,NO
75166,Texas,5,5,DAS
33971,Florida,8,5,NO
90638,California,4,5,NO
38057,Tennessee,7,5,EDAS
08016,New Jersey,8,4,NO
33629,Florida,8,5,NO
33131,Florida,8,5,NO
95156,California,4,5,NO
95487,California,4,5,NO
01701,Massachusetts,8,5,NO
45688,Ohio,7,3,EDAS
20764,Maryland,8,5,DAS
11713,New York,8,4,DAS
22203,Virginia,8,4,NO
07732,New Jersey,8,4,DAS
53226,Wisconsin,7,4,NO
16111,Pennsylvania,8,4,EDAS
16327,Pennsylvania,8,3,NO
84032,Utah,4,4,EDAS
01610,Massachusetts,8,5,NO
23320,Virginia,8,4,NO
92864,California,4,5,NO
89721,Nevada,3,4,NO
92572,California,4,5,NO
80314,Colorado,4,8,NO
49254,Michigan,7,4,DAS
92119,California,3,5,NO
20062,District Of Columbia,8,8,NO
23297,Virginia,8,5,NO
33565,Florida,8,5,NO
95366,California,4,5,NO
85725,Arizona,2,8,NO
84075,Utah,4,4,NO
97238,Oregon,5,5,NO
84719,Utah,3,4,EDAS
10122,New York,8,5,DAS
11557,New York,8,4,NO
10931,New York,8,5,DAS
90651,California,4,5,NO
60490,Illinois,7,3,NO
91979,California,4,5,NO
85718,Arizona,2,8,NO
17090,Pennsylvania,8,4,DAS
23230,Virginia,8,4,NO
33781,Florida,7,5,NO
33785,Florida,8,5,NO
08544,New Jersey,8,4,NO
30277,Georgia,7,4,NO
92883,California,4,5,NO
93024,California,4,5,EDAS
94124,California,5,5,NO
94577,California,5,5,NO
55111,Minnesota,5,4,NO
93247,California,4,5,DAS
94062,California,5,5,NO
18951,Pennsylvania,8,4,NO
93708,California,4,5,NO
85236,Arizona,2,8,NO
53182,Wisconsin,7,8,NO
11955,New York,8,4,DAS
32033,Florida,8,5,NO
01775,Massachusetts,8,4,DAS
15228,Pennsylvania,8,2,NO
80015,Colorado,4,8,NO
45415,Ohio,7,2,NO
84098,Utah,4,4,NO
94960,California,5,5,NO
23507,Virginia,8,4,NO
33703,Florida,8,5,NO
90408,California,4,5,NO
85204,Arizona,2,8,NO
10106,New York,8,5,EDAS
92591,California,3,5,DAS
96088,California,5,5,EDAS
78205,Texas,4,5,NO
33611,Florida,8,5,NO
18657,Pennsylvania,8,4,NO
19142,Pennsylvania,8,4,NO
23668,Virginia,8,5,NO
91743,California,4,5,NO
77417,Texas,4,5,EDAS
55434,Minnesota,6,4,NO
89102,Nevada,3,4,NO
94159,California,4,5,NO
06334,Connecticut,8,8,EDAS
93527,California,4,5,EDAS
93242,California,4,5,EDAS
92685,California,4,5,NO
98467,Washington,6,5,NO
94590,California,5,5,NO
91305,California,4,5,NO
95435,California,4,5,DAS
98371,Washington,6,5,NO
08826,New Jersey,8,4,DAS
17019,Pennsylvania,8,4,NO
25515,West Virginia,7,8,EDAS
94922,California,4,5,EDAS
07462,New Jersey,8,4,DAS
80539,Colorado,4,8,NO
22311,Virginia,8,4,NO
01527,Massachusetts,8,5,NO
77339,Texas,6,5,NO
92508,California,3,5,NO
93285,California,4,5,EDAS
92659,California,4,5,NO
94497,California,4,5,NO
84334,Utah,3,4,EDAS
63141,Missouri,6,4,NO
94511,California,4,5,EDAS
60609,Illinois,7,8,NO
08611,New Jersey,8,4,NO
17025,Pennsylvania,8,4,NO
02137,Massachusetts,8,4,NO
91950,California,3,5,NO
33912,Florida,8,5,NO
30046,Georgia,7,4,NO
95249,California,4,5,EDAS
06712,Connecticut,8,4,DAS
34997,Florida,8,5,NO
53559,Wisconsin,6,4,NO
01201,Massachusetts,8,4,NO
89030,Nevada,3,4,NO
30043,Georgia,7,4,NO
48638,Michigan,7,3,NO
95765,California,5,5,NO
53511,Wisconsin,6,4,DAS
91344,California,4,5,NO
92256,California,3,5,DAS
15237,Pennsylvania,8,2,NO
33199,Florida,8,5,NO
06810,Connecticut,8,4,NO
94555,California,5,5,NO
94304,California,5,5,NO
84409,Utah,3,4,NO
98042,Washington,6,5,NO
27523,North Carolina,8,4,NO
96079,California,4,5,NO
18610,Pennsylvania,8,4,NO
95614,California,5,5,NO
76031,Texas,5,5,DAS
92356,California,3,5,EDAS
07756,New Jersey,8,4,NO
23667,Virginia,8,5,NO
46227,Indiana,7,2,NO
19808,Delaware,8,4,NO
23692,Virginia,8,4,NO
28098,North Carolina,8,4,NO
93427,California,4,5,DAS
94970,California,4,5,EDAS
28281,North Carolina,8,4,NO
12525,New York,8,5,NO
25537,West Virginia,7,8,EDAS
53521,Wisconsin,6,8,DAS
43085,Ohio,7,2,NO
93625,California,4,5,NO
38011,Tennessee,6,4,NO
34108,Florida,8,5,NO
19047,Pennsylvania,8,4,NO
08098,New Jersey,8,4,DAS
07512,New Jersey,8,4,NO
14072,New York,8,3,NO
95385,California,4,5,EDAS
90018,California,4,5,NO
96021,California,5,5,EDAS
48335,Michigan,7,3,NO
02723,Massachusetts,8,5,NO
98415,Washington,5,5,NO
43123,Ohio,7,2,NO
32763,Florida,8,5,DAS
95106,California,4,5,NO
27607,North Carolina,8,4,NO
23120,Virginia,8,4,NO
22436,Virginia,8,5,EDAS
89152,Nevada,3,4,NO
89121,Nevada,3,4,NO
84170,Utah,3,4,NO
11552,New York,8,4,NO
97077,Oregon,5,5,NO
22213,Virginia,8,4,NO
91340,California,4,5,NO
44233,Ohio,7,3,NO
30094,Georgia,7,4,NO
21046,Maryland,8,4,NO
53572,Wisconsin,6,4,NO
08031,New Jersey,8,4,NO
94618,California,5,5,NO
93240,California,4,5,EDAS
45377,Ohio,7,2,NO
95325,California,4,5,EDAS
10133,New York,8,5,NO
84050,Utah,4,4,DAS
43560,Ohio,7,2,NO
48819,Michigan,7,4,NO
01036,Massachusetts,8,4,DAS
31119,Georgia,7,3,NO
30110,Georgia,7,4,DAS
45658,Ohio,7,3,EDAS
02110,Massachusetts,8,4,NO
92885,California,4,5,NO
14865,New York,8,4,EDAS
40206,Kentucky,7,2,NO
11815,New York,8,5,NO
01902,Massachusetts,8,5,NO
84302,Utah,4,4,EDAS
93933,California,4,5,NO
93278,California,4,5,NO
97426,Oregon,5,5,EDAS
32065,Florida,7,5,DAS
02127,Massachusetts,8,5,NO
11691,New York,8,4,NO
94965,California,4,5,NO
17602,Pennsylvania,8,4,NO
98207,Washington,5,5,NO
60157,Illinois,6,8,NO
02135,Massachusetts,8,5,NO
06357,Connecticut,8,4,DAS
41234,Kentucky,7,8,EDAS
55105,Minnesota,6,4,NO
28613,North Carolina,7,3,DAS
20165,District Of Columbia,8,4,NO
77074,Texas,6,5,NO
32807,Florida,8,5,NO
13441,New York,8,5,NO
22031,Virginia,8,4,NO
33540,Florida,8,5,NO
30357,Georgia,7,3,NO
06890,Connecticut,8,4,NO
78752,Texas,4,5,NO
78015,Texas,5,5,NO
18067,Pennsylvania,8,4,EDAS
20689,Maryland,8,5,DAS
33713,Florida,7,5,NO
11354,New York,8,4,NO
60172,Illinois,7,3,NO
15066,Pennsylvania,8,2,NO
34104,Florida,8,5,NO
15215,Pennsylvania,8,2,NO
94942,California,4,5,NO
02283,Massachusetts,8,4,NO
80526,Colorado,4,8,EDAS
90755,California,4,5,NO
93190,California,4,5,NO
41240,Kentucky,7,2,EDAS
95691,California,5,5,NO
28012,North Carolina,7,4,NO
33770,Florida,7,5,NO
44242,Ohio,7,3,NO
43542,Ohio,7,3,DAS
06084,Connecticut,8,4,DAS
85367,Arizona,2,8,EDAS
11432,New York,8,4,NO
33328,Florida,8,5,NO
27603,North Carolina,8,4,NO
03826,New Hampshire,8,5,NO
17505,Pennsylvania,8,4,DAS
18069,Pennsylvania,8,4,DAS
90620,California,4,5,NO
94269,California,4,5,NO
01851,Massachusetts,8,5,NO
40228,Kentucky,7,2,NO
94704,California,5,5,NO
27405,North Carolina,8,3,DAS
49068,Michigan,7,3,NO
32226,Florida,8,5,NO
20714,Maryland,8,4,NO
48098,Michigan,7,4,NO
19901,Delaware,8,4,EDAS
91411,California,4,5,NO
30507,Georgia,7,4,EDAS
55378,Minnesota,6,4,NO
40218,Kentucky,7,2,NO
30315,Georgia,7,4,NO
92104,California,3,5,NO
92201,California,3,5,EDAS
95492,California,5,5,NO
63131,Missouri,6,4,NO
21032,Maryland,8,4,NO
43214,Ohio,7,2,NO
53717,Wisconsin,6,4,NO
75182,Texas,5,5,NO
34266,Florida,8,5,DAS
95638,California,5,5,NO
14534,New York,8,4,NO
21224,Maryland,8,4,NO
34119,Florida,8,5,NO
95153,California,4,5,NO
45042,Ohio,7,2,NO
98338,Washington,6,5,NO
10155,New York,8,5,EDAS
13830,New York,8,4,NO
13730,New York,8,4,NO
89048,Nevada,3,4,EDAS
98516,Washington,6,5,NO
98387,Washington,6,5,NO
32816,Florida,8,5,NO
80915,Colorado,4,8,NO
98177,Washington,6,5,NO
10009,New York,8,4,EDAS
85757,Arizona,2,8,NO
08836,New Jersey,8,4,DAS
21144,Maryland,8,4,NO
06032,Connecticut,8,4,NO
21104,Maryland,8,5,DAS
18224,Pennsylvania,8,4,DAS
44072,Ohio,7,2,NO
78231,Texas,5,5,NO
32714,Florida,8,5,NO
48362,Michigan,7,3,NO
95949,California,5,5,DAS
10004,New York,8,4,EDAS
78224,Texas,5,5,NO
08755,New Jersey,8,4,NO
33810,Florida,8,5,NO
55407,Minnesota,6,4,NO
45245,Ohio,7,2,NO
33144,Florida,8,5,NO
20722,Maryland,8,5,NO
01588,Massachusetts,8,5,NO
85714,Arizona,2,8,NO
14120,New York,8,3,NO
92583,California,3,5,NO
95246,California,4,5,EDAS
98024,Washington,6,5,EDAS
91617,California,4,5,NO
30269,Georgia,7,4,NO
80163,Colorado,4,8,NO
45036,Ohio,7,2,NO
08618,New Jersey,8,4,NO
94293,California,4,5,NO
95421,California,4,5,EDAS
49245,Michigan,7,4,DAS
92244,California,4,5,NO
93203,California,4,5,EDAS
24014,Virginia,8,3,NO
10211,New York,8,5,NO
84733,Utah,3,4,EDAS
08037,New Jersey,8,4,DAS
75035,Texas,5,5,NO
19082,Pennsylvania,8,4,NO
34480,Florida,8,5,EDAS
37132,Tennessee,7,5,NO
02904,Rhode Island,8,5,NO
30388,Georgia,7,3,NO
19886,Delaware,8,5,NO
48121,Michigan,7,4,NO
33458,Florida,8,5,NO
37753,Tennessee,7,5,EDAS
60651,Illinois,7,3,NO
98034,Washington,6,5,NO
94102,California,5,5,NO
08028,New Jersey,8,4,NO
90019,California,4,5,NO
91308,California,4,5,NO
60084,Illinois,7,3,NO
45250,Ohio,7,3,NO
19061,Pennsylvania,8,4,NO
94306,California,5,5,NO
95625,California,4,5,NO
20043,District Of Columbia,8,8,NO
85086,Arizona,2,8,NO
33301,Florida,8,5,NO
53188,Wisconsin,7,4,NO
95605,California,5,5,NO
18350,Pennsylvania,8,4,NO
37771,Tennessee,7,3,NO
98413,Washington,5,5,NO
07052,New Jersey,8,4,NO
49006,Michigan,7,3,NO
84244,Utah,3,4,NO
43016,Ohio,7,2,NO
20815,Maryland,8,4,NO
07450,New Jersey,8,4,NO
92514,California,4,5,NO
33707,Florida,7,5,NO
98375,Washington,6,5,NO
33710,Florida,7,5,NO
34987,Florida,8,5,DAS
06167,Connecticut,8,8,NO
25502,West Virginia,7,8,EDAS
61080,Illinois,6,4,NO
08801,New Jersey,8,4,NO
20076,District Of Columbia,8,8,NO
94011,California,4,5,NO
93388,California,4,5,NO
10913,New York,8,4,NO
11380,New York,8,5,NO
53593,Wisconsin,6,4,NO
92505,California,3,5,NO
34116,Florida,8,5,NO
07102,New Jersey,8,4,NO
14613,New York,8,4,NO
78064,Texas,5,5,DAS
95546,California,4,5,EDAS
94971,California,4,5,EDAS
93004,California,4,5,DAS
99353,Washington,5,5,EDAS
22504,Virginia,8,5,EDAS
32735,Florida,8,5,NO
49009,Michigan,7,3,NO
30157,Georgia,7,4,NO
19896,Delaware,8,5,NO
23181,Virginia,8,4,NO
25555,West Virginia,7,8,EDAS
91730,California,4,5,NO
27596,North Carolina,8,4,NO
98447,Washington,6,5,NO
78602,Texas,5,5,DAS
40229,Kentucky,7,2,NO
48376,Michigan,7,4,NO
46184,Indiana,7,2,NO
06151,Connecticut,8,8,NO
55090,Minnesota,5,4,DAS
46151,Indiana,7,2,NO
78124,Texas,5,5,NO
32801,Florida,8,5,NO
21231,Maryland,8,4,NO
27006,North Carolina,8,3,EDAS
93717,California,4,5,NO
18812,Pennsylvania,8,4,EDAS
97125,Oregon,5,5,EDAS
17042,Pennsylvania,8,4,NO
11243,New York,8,5,NO
14892,New York,8,4,NO
18651,Pennsylvania,8,4,NO
33976,Florida,8,5,NO
34748,Florida,8,5,NO
19725,Delaware,8,5,NO
90749,California,4,5,NO
23702,Virginia,8,5,NO
92543,California,3,5,DAS
94017,California,4,5,NO
48607,Michigan,7,4,DAS
80205,Colorado,4,8,NO
92845,California,4,5,NO
11789,New York,8,4,DAS
08009,New Jersey,8,4,NO
14227,New York,8,3,NO
95109,California,4,5,NO
37075,Tennessee,7,3,NO
43516,Ohio,7,3,EDAS
11942,New York,8,5,EDAS
23141,Virginia,8,4,NO
80030,Colorado,4,8,NO
90078,California,4,5,NO
75241,Texas,5,5,NO
97209,Oregon,6,5,NO
94287,California,4,5,NO
33904,Florida,8,5,NO
78615,Texas,5,5,NO
48623,Michigan,7,3,DAS
07109,New Jersey,8,4,NO
07509,New Jersey,8,4,NO
98106,Washington,6,5,NO
12586,New York,8,4,NO
14610,New York,8,4,NO
07305,New Jersey,8,4,NO
13743,New York,8,4,NO
20041,District Of Columbia,8,8,NO
15321,Pennsylvania,8,4,NO
92067,California,3,5,NO
78741,Texas,5,5,NO
12202,New York,8,4,NO
33472,Florida,8,5,NO
95215,California,4,5,NO
08012,New Jersey,8,4,NO
76548,Texas,5,5,NO
90311,California,4,5,NO
06043,Connecticut,8,4,DAS
10509,New York,8,4,DAS
02121,Massachusetts,8,5,NO
44030,Ohio,7,2,DAS
19151,Pennsylvania,8,4,NO
23219,Virginia,8,4,NO
37931,Tennessee,7,3,NO
80302,Colorado,4,8,DAS
01731,Massachusetts,8,5,NO
34120,Florida,8,5,DAS
25511,West Virginia,7,8,EDAS
95953,California,5,5,EDAS
80946,Colorado,4,8,NO
44001,Ohio,7,2,NO
15221,Pennsylvania,8,2,NO
48182,Michigan,7,3,NO
10973,New York,8,4,NO
83669,Idaho,5,8,NO
93271,California,4,5,EDAS
53223,Wisconsin,7,4,NO
44142,Ohio,7,2,NO
06161,Connecticut,8,8,NO
03862,New Hampshire,8,5,NO
78704,Texas,5,5,NO
08817,New Jersey,8,4,NO
02188,Massachusetts,8,5,NO
24984,West Virginia,7,8,EDAS
34652,Florida,8,5,DAS
55003,Minnesota,6,4,NO
28223,North Carolina,8,4,NO
92281,California,4,5,NO
38019,Tennessee,7,5,DAS
10520,New York,8,4,NO
95269,California,4,5,NO
20781,Maryland,8,4,NO
20169,District Of Columbia,8,4,NO
01151,Massachusetts,8,4,NO
10928,New York,8,4,NO
18969,Pennsylvania,8,4,NO
22192,Virginia,8,4,NO
32796,Florida,8,5,DAS
01983,Massachusetts,8,5,DAS
20164,District Of Columbia,8,4,NO
75251,Texas,5,5,NO
80631,Colorado,4,8,EDAS
77378,Texas,6,5,DAS
22728,Virginia,8,5,DAS
98026,Washington,6,5,NO
19539,Pennsylvania,8,4,DAS
55374,Minnesota,6,4,NO
17201,Pennsylvania,8,4,DAS
10580,New York,8,4,NO
30274,Georgia,7,4,NO
23140,Virginia,8,4,NO
30002,Georgia,7,4,NO
80266,Colorado,4,8,NO
16504,Pennsylvania,8,3,NO
95372,California,4,5,DAS
27921,North Carolina,8,4,DAS
98942,Washington,6,5,EDAS
95701,California,4,5,EDAS
19802,Delaware,8,4,NO
48242,Michigan,7,4,NO
24184,Virginia,8,3,NO
23831,Virginia,8,4,NO
83338,Idaho,5,8,EDAS
93764,California,4,5,NO
44709,Ohio,7,2,NO
90305,California,4,5,NO
11120,New York,8,5,NO
07067,New Jersey,8,4,NO
96047,California,5,5,EDAS
07452,New Jersey,8,4,NO
43204,Ohio,7,2,NO
85719,Arizona,2,8,NO
48131,Michigan,7,3,NO
16057,Pennsylvania,8,3,DAS
98314,Washington,5,5,NO
43604,Ohio,7,2,NO
63010,Missouri,6,4,NO
33076,Florida,8,5,NO
80023,Colorado,4,8,NO
18250,Pennsylvania,8,4,DAS
92386,California,4,5,DAS
93744,California,4,5,NO
08106,New Jersey,8,4,NO
44502,Ohio,7,3,NO
75320,Texas,4,5,NO
92557,California,3,5,NO
48734,Michigan,7,3,NO
93313,California,4,5,NO
91402,California,4,5,NO
85288,Arizona,2,8,NO
95815,California,5,5,NO
19718,Delaware,8,5,NO
93513,California,4,5,EDAS
94111,California,5,5,NO
20149,District Of Columbia,8,8,NO
33859,Florida,8,5,EDAS
13760,New York,8,4,NO
46341,Indiana,7,3,NO
60130,Illinois,7,8,NO
02143,Massachusetts,8,5,NO
11784,New York,8,4,NO
28733,North Carolina,8,4,DAS
55346,Minnesota,6,4,NO
10028,New York,8,4,NO
96143,California,4,5,EDAS
11568,New York,8,5,NO
19438,Pennsylvania,8,4,NO
91734,California,4,5,NO
75080,Texas,5,5,NO
60544,Illinois,7,3,NO
91384,California,4,5,NO
07019,New Jersey,8,4,NO
02108,Massachusetts,8,4,NO
93110,California,4,5,EDAS
95799,California,4,5,NO
37066,Tennessee,7,3,NO
32259,Florida,7,5,NO
06153,Connecticut,8,8,NO
95626,California,5,5,NO
60014,Illinois,7,3,DAS
92085,California,4,5,NO
16066,Pennsylvania,8,3,NO
80225,Colorado,4,8,NO
13783,New York,8,4,DAS
45601,Ohio,7,2,DAS
34744,Florida,8,5,NO
27520,North Carolina,8,4,NO
49024,Michigan,7,3,DAS
27110,North Carolina,8,4,NO
34224,Florida,8,5,DAS
55454,Minnesota,5,4,NO
34473,Florida,8,5,EDAS
19106,Pennsylvania,8,4,NO
41256,Kentucky,7,8,EDAS
40506,Kentucky,7,8,NO
98027,Washington,6,5,DAS
95669,California,4,5,EDAS
34705,Florida,8,5,NO
14051,New York,8,3,NO
11596,New York,8,4,NO
08090,New Jersey,8,4,NO
07710,New Jersey,8,4,DAS
60433,Illinois,6,8,NO
91499,California,4,5,NO
18705,Pennsylvania,8,4,NO
92706,California,4,5,NO
33166,Florida,8,5,NO
01420,Massachusetts,8,5,DAS
19148,Pennsylvania,8,4,NO
11704,New York,8,4,NO
08401,New Jersey,8,4,NO
90814,California,4,5,NO
33063,Florida,8,5,DAS
20012,District Of Columbia,8,4,NO
10704,New York,8,4,NO
21153,Maryland,8,5,DAS
45168,Ohio,7,2,EDAS
98053,Washington,6,5,NO
10308,New York,8,4,DAS
03070,New Hampshire,8,5,DAS
20198,District Of Columbia,8,8,EDAS
85340,Arizona,2,8,NO
10523,New York,8,4,NO
95110,California,4,5,NO
80022,Colorado,4,8,NO
98273,Washington,6,5,NO
24013,Virginia,8,5,NO
95812,California,4,5,NO
93305,California,4,5,NO
10925,New York,8,4,NO
07401,New Jersey,8,4,NO
11719,New York,8,4,NO
12443,New York,8,5,DAS
34994,Florida,8,5,NO
77057,Texas,6,5,NO
37129,Tennessee,7,3,NO
27707,North Carolina,8,4,NO
77511,Texas,6,5,EDAS
92327,California,4,5,EDAS
07041,New Jersey,8,4,NO
11370,New York,8,4,NO
60144,Illinois,6,8,DAS
02375,Massachusetts,8,5,NO
91115,California,4,5,NO
93116,California,4,5,NO
78616,Texas,5,5,DAS
53029,Wisconsin,7,4,NO
30132,Georgia,7,4,NO
94204,California,4,5,NO
78112,Texas,5,5,NO
98901,Washington,6,5,EDAS
08561,New Jersey,8,4,NO
48813,Michigan,7,3,NO
92122,California,3,5,NO
94042,California,4,5,NO
24563,Virginia,8,5,EDAS
98118,Washington,6,5,NO
94563,California,5,5,NO
02815,Rhode Island,8,4,EDAS
91503,California,4,5,NO
32931,Florida,8,5,DAS
90213,California,4,5,NO
60446,Illinois,7,3,NO
18034,Pennsylvania,8,4,NO
10034,New York,8,4,NO
33182,Florida,8,5,NO
93779,California,4,5,NO
15233,Pennsylvania,8,4,NO
92105,California,3,5,NO
02477,Massachusetts,8,4,NO
80632,Colorado,4,8,NO
08322,New Jersey,8,4,DAS
17582,Pennsylvania,8,4,DAS
02421,Massachusetts,8,5,NO
97504,Oregon,5,5,EDAS
27615,North Carolina,8,4,NO
80044,Colorado,4,8,NO
27565,North Carolina,8,4,NO
37221,Tennessee,7,3,NO
18049,Pennsylvania,8,4,DAS
07728,New Jersey,8,4,NO
14604,New York,8,5,NO
28205,North Carolina,7,4,NO
77033,Texas,6,5,NO
53706,Wisconsin,6,4,NO
14224,New York,8,3,NO
07193,New Jersey,8,4,NO
14609,New York,8,4,NO
95126,California,4,5,NO
07410,New Jersey,8,4,NO
17801,Pennsylvania,8,4,EDAS
30017,Georgia,7,4,DAS
12508,New York,8,4,NO
91916,California,4,5,EDAS
44054,Ohio,7,2,NO
94065,California,5,5,NO
60640,Illinois,7,3,NO
60155,Illinois,6,8,NO
08505,New Jersey,8,4,NO
91776,California,4,5,NO
95684,California,4,5,EDAS
02833,Rhode Island,8,4,EDAS
30039,Georgia,7,4,NO
19043,Pennsylvania,8,4,NO
96067,California,5,5,EDAS
32141,Florida,8,5,EDAS
92817,California,4,5,NO
03049,New Hampshire,8,5,DAS
08820,New Jersey,8,4,NO
32707,Florida,8,5,NO
92531,California,4,5,NO
92698,California,4,5,NO
98101,Washington,6,5,NO
92112,California,4,5,NO
30145,Georgia,7,4,DAS
77085,Texas,6,5,NO
30014,Georgia,7,4,DAS
02115,Massachusetts,8,5,NO
25514,West Virginia,7,8,EDAS
60056,Illinois,7,3,NO
85351,Arizona,2,8,NO
30084,Georgia,7,4,NO
20871,Maryland,8,4,NO
90278,California,4,5,NO
80962,Colorado,4,8,NO
34475,Florida,8,5,EDAS
01103,Massachusetts,8,4,NO
45150,Ohio,7,2,NO
48141,Michigan,7,3,NO
60601,Illinois,7,3,NO
95656,California,4,5,EDAS
91342,California,4,5,NO
19094,Pennsylvania,8,4,NO
23102,Virginia,8,5,DAS
93626,California,4,5,NO
91763,California,4,5,NO
18232,Pennsylvania,8,4,DAS
93666,California,4,5,NO
13736,New York,8,5,EDAS
18222,Pennsylvania,8,4,NO
15217,Pennsylvania,8,2,NO
11206,New York,8,4,NO
33128,Florida,8,5,NO
32780,Florida,8,5,NO
40207,Kentucky,7,2,NO
37091,Tennessee,7,3,DAS
80036,Colorado,4,8,NO
02779,Massachusetts,8,5,DAS
75067,Texas,5,5,NO
48415,Michigan,7,3,NO
93539,California,4,5,NO
23047,Virginia,8,5,EDAS
97253,Oregon,5,5,NO
97051,Oregon,6,5,DAS
78722,Texas,4,5,NO
44135,Ohio,7,2,NO
84318,Utah,4,4,EDAS
15133,Pennsylvania,8,4,NO
07034,New Jersey,8,4,NO
94244,California,4,5,NO
08510,New Jersey,8,4,DAS
20119,District Of Columbia,8,8,DAS
92069,California,3,5,NO
90403,California,4,5,NO
44817,Ohio,7,3,EDAS
98039,Washington,5,5,NO
19009,Pennsylvania,8,4,DAS
07543,New Jersey,8,4,NO
48075,Michigan,7,3,NO
44321,Ohio,7,2,NO
23139,Virginia,8,4,NO
28263,North Carolina,8,4,NO
48230,Michigan,7,4,NO
54022,Wisconsin,6,4,NO
40383,Kentucky,7,2,NO
39901,Georgia,7,3,NO
91410,California,4,5,NO
07077,New Jersey,8,4,NO
10305,New York,8,4,NO
07208,New Jersey,8,4,NO
46075,Indiana,7,5,NO
98158,Washington,5,5,NO
75034,Texas,5,5,NO
94258,California,4,5,NO
07018,New Jersey,8,4,NO
80634,Colorado,4,8,DAS
08215,New Jersey,8,4,DAS
96051,California,4,5,EDAS
60021,Illinois,7,3,NO
02467,Massachusetts,8,5,NO
14514,New York,8,4,NO
76019,Texas,4,5,NO
47374,Indiana,7,2,NO
33655,Florida,8,5,NO
33414,Florida,8,5,NO
14845,New York,8,4,DAS
33952,Florida,8,5,NO
98596,Washington,6,5,EDAS
10562,New York,8,4,NO
93675,California,4,5,DAS
08832,New Jersey,8,4,NO
23116,Virginia,8,4,NO
48159,Michigan,7,3,NO
30336,Georgia,7,4,NO
92620,California,4,5,NO
07199,New Jersey,8,4,NO
93308,California,4,5,NO
17324,Pennsylvania,8,4,NO
60143,Illinois,6,3,NO
33403,Florida,8,5,NO
30103,Georgia,7,4,DAS
85071,Arizona,2,8,NO
93421,California,4,5,DAS
55021,Minnesota,6,4,DAS
44718,Ohio,7,2,NO
76210,Texas,5,5,DAS
40299,Kentucky,7,2,NO
13211,New York,8,4,NO
18472,Pennsylvania,8,4,NO
48222,Michigan,7,4,NO
03086,New Hampshire,8,5,DAS
18914,Pennsylvania,8,4,NO
95240,California,4,5,NO
17315,Pennsylvania,8,4,NO
49428,Michigan,7,3,NO
10522,New York,8,4,NO
45225,Ohio,7,3,NO
15238,Pennsylvania,8,2,NO
80024,Colorado,4,8,NO
90005,California,4,5,NO
94543,California,4,5,NO
19128,Pennsylvania,8,4,NO
94804,California,5,5,NO
97123,Oregon,6,5,NO
08041,New Jersey,8,4,EDAS
53189,Wisconsin,7,8,NO
21158,Maryland,8,4,DAS
85215,Arizona,2,8,NO
85326,Arizona,2,8,DAS
19078,Pennsylvania,8,4,NO
15259,Pennsylvania,8,4,NO
28210,North Carolina,7,4,NO
34201,Florida,8,5,DAS
27503,North Carolina,8,4,NO
48906,Michigan,7,3,NO
21076,Maryland,8,4,NO
02152,Massachusetts,8,5,NO
07849,New Jersey,8,4,DAS
90003,California,4,5,NO
80232,Colorado,4,8,NO
06117,Connecticut,8,4,NO
94273,California,4,5,NO
44805,Ohio,7,2,DAS
24517,Virginia,8,3,DAS
91942,California,3,5,NO
15062,Pennsylvania,8,2,NO
55101,Minnesota,6,4,NO
18045,Pennsylvania,8,4,DAS
20135,District Of Columbia,8,8,DAS
96162,California,4,5,NO
24137,Virginia,8,5,EDAS
95664,California,4,5,EDAS
11577,New York,8,4,NO
02916,Rhode Island,8,4,NO
21658,Maryland,8,5,EDAS
11556,New York,8,5,NO
19081,Pennsylvania,8,4,NO
95960,California,4,5,EDAS
85712,Arizona,2,8,NO
95827,California,5,5,NO
90011,California,4,5,NO
93043,California,4,5,NO
34243,Florida,8,5,DAS
84109,Utah,4,4,NO
78073,Texas,4,5,DAS
90270,California,4,5,NO
20904,Maryland,8,4,NO
17032,Pennsylvania,8,4,NO
30368,Georgia,7,3,NO
01841,Massachusetts,8,5,NO
80130,Colorado,4,8,NO
14816,New York,8,5,DAS
44830,Ohio,7,2,NO
20117,District Of Columbia,8,8,EDAS
15203,Pennsylvania,8,2,NO
07627,New Jersey,8,4,NO
21737,Maryland,8,5,NO
90712,California,4,5,NO
98074,Washington,6,5,NO
95354,California,4,5,NO
23058,Virginia,8,5,NO
32792,Florida,8,5,NO
33834,Florida,8,5,EDAS
55328,Minnesota,6,4,NO
20877,Maryland,8,4,NO
75041,Texas,5,5,NO
97305,Oregon,5,5,DAS
37209,Tennessee,7,3,NO
44714,Ohio,7,3,NO
63103,Missouri,6,4,NO
