State/Province, Dest Zip/Postal Code, Service Days, Zone
NY,11143,2,004
NY,11144,2,004
NY,11145,2,004
NY,11146,2,004
NY,11147,2,004
NY,11148,2,004
NY,11149,2,004
NY,11150,2,004
NY,11151,2,004
NY,11152,2,004
NY,11153,2,004
NY,11154,2,004
NY,11155,2,004
NY,11156,2,004
NY,11157,2,004
NY,11158,2,004
NY,11159,2,004
NY,11160,2,004
NY,11161,2,004
NY,11162,2,004
NY,11163,2,004
NY,11164,2,004
NY,11165,2,004
NY,11166,2,004
NY,11167,2,004
NY,11168,2,004
NY,11169,2,004
NY,11170,2,004
NY,11171,2,004
NY,11172,2,004
NY,11173,2,004
NY,11174,2,004
NY,11175,2,004
NY,11176,2,004
NY,11177,2,004
NY,11178,2,004
NY,11179,2,004
NY,11180,2,004
NY,11181,2,004
NY,11182,2,004
NY,11183,2,004
NY,11184,2,004
NY,11185,2,004
NY,11186,2,004
NY,11187,2,004
NY,11188,2,004
NY,11189,2,004
NY,11190,2,004
NY,11191,2,004
NY,11192,2,004
NY,11193,2,004
NY,11194,2,004
NY,11195,2,004
NY,11196,2,004
NY,11197,2,004
NY,11198,2,004
NY,11199,2,004
NY,11200,2,004
NY,11201,2,004
NY,11202,2,004
NY,11203,2,004
NY,11204,2,004
NY,11205,2,004
NY,11206,2,004
NY,11207,2,004
NY,11208,2,004
NY,11209,2,004
NY,11210,2,004
NY,11211,2,004
NY,11212,2,004
NY,11213,2,004
NY,11214,2,004
NY,11215,2,004
NY,11216,2,004
NY,11217,2,004
NY,11218,2,004
NY,11219,2,004
NY,11220,2,004
NY,11221,2,004
NY,11222,2,004
NY,11223,2,004
NY,11224,2,004
NY,11225,2,004
NY,11226,2,004
NY,11227,2,004
NY,11228,2,004
NY,11229,2,004
NY,11230,2,004
NY,11231,2,004
NY,11232,2,004
NY,11233,2,004
NY,11234,2,004
NY,11235,2,004
NY,11236,2,004
NY,11237,2,004
NY,11238,2,004
NY,11239,2,004
NY,11240,2,004
NY,11241,2,004
NY,11242,2,004
NY,11243,2,004
NY,11244,2,004
NY,11245,2,004
NY,11246,2,004
NY,11247,2,004
NY,11248,2,004
NY,11249,2,004
NY,11250,2,004
NY,11251,2,004
NY,11252,2,004
NY,11253,2,004
NY,11254,2,004
NY,11255,2,004
NY,11256,2,004
NY,11257,2,004
NY,11258,2,004
NY,11259,2,004
NY,11260,2,004
NY,11261,2,004
NY,11262,2,004
NY,11263,2,004
NY,11264,2,004
NY,11265,2,004
NY,11266,2,004
NY,11267,2,004
NY,11268,2,004
NY,11269,2,004
NY,11270,2,004
NY,11271,2,004
NY,11272,2,004
NY,11273,2,004
NY,11274,2,004
NY,11275,2,004
NY,11276,2,004
NY,11277,2,004
NY,11278,2,004
NY,11279,2,004
NY,11280,2,004
NY,11281,2,004
NY,11282,2,004
NY,11283,2,004
NY,11284,2,004
NY,11285,2,004
NY,11286,2,004
NY,11287,2,004
NY,11288,2,004
NY,11289,2,004
NY,11290,2,004
NY,11291,2,004
NY,11292,2,004
NY,11293,2,004
NY,11294,2,004
NY,11295,2,004
NY,11296,2,004
NY,11297,2,004
NY,11298,2,004
NY,11299,2,004
NY,11300,2,004
NY,11301,2,004
NY,11302,2,004
NY,11303,2,004
NY,11304,2,004
NY,11305,2,004
NY,11306,2,004
NY,11307,2,004
NY,11308,2,004
NY,11309,2,004
NY,11310,2,004
NY,11311,2,004
NY,11312,2,004
NY,11313,2,004
NY,11314,2,004
NY,11315,2,004
NY,11316,2,004
NY,11317,2,004
NY,11318,2,004
NY,11319,2,004
NY,11320,2,004
NY,11321,2,004
NY,11322,2,004
NY,11323,2,004
NY,11324,2,004
NY,11325,2,004
NY,11326,2,004
NY,11327,2,004
NY,11328,2,004
NY,11329,2,004
NY,11330,2,004
NY,11331,2,004
NY,11332,2,004
NY,11333,2,004
NY,11334,2,004
NY,11335,2,004
NY,11336,2,004
NY,11337,2,004
NY,11338,2,004
NY,11339,2,004
NY,11340,2,004
NY,11341,2,004
NY,11342,2,004
NY,11343,2,004
NY,11344,2,004
NY,11345,2,004
NY,11346,2,004
NY,11347,2,004
NY,11348,2,004
NY,11349,2,004
NY,11350,2,004
NY,11351,2,004
NY,11352,2,004
NY,11353,2,004
NY,11354,2,004
NY,11355,2,004
NY,11356,2,004
NY,11357,2,004
NY,11358,2,004
NY,11359,2,004
NY,11360,2,004
NY,11361,2,004
NY,11362,2,004
NY,11363,2,004
NY,11364,2,004
NY,11365,2,004
NY,11366,2,004
NY,11367,2,004
NY,11368,2,004
NY,11369,2,004
NY,11370,2,004
NY,11372,2,004
NY,11373,2,004
NY,11374,2,004
NY,11375,2,004
NY,11376,2,004
NY,11377,2,004
NY,11378,2,004
NY,11379,2,004
NY,11380,2,004
NY,11381,2,004
NY,11382,2,004
NY,11383,2,004
NY,11384,2,004
NY,11385,2,004
NY,11386,2,004
NY,11387,2,004
NY,11388,2,004
NY,11389,2,004
NY,11390,2,004
NY,11391,2,004
NY,11392,2,004
NY,11393,2,004
NY,11394,2,004
NY,11395,2,004
NY,11396,2,004
NY,11397,2,004
NY,11398,2,004
NY,11399,2,004
NY,11400,2,004
NY,11401,2,004
NY,11402,2,004
NY,11403,2,004
NY,11404,2,004
NY,11405,2,004
NY,11406,2,004
NY,11407,2,004
NY,11408,2,004
NY,11409,2,004
NY,11410,2,004
NY,11411,2,004
NY,11412,2,004
NY,11413,2,004
NY,11414,2,004
NY,11415,2,004
NY,11416,2,004
NY,11417,2,004
NY,11418,2,004
NY,11419,2,004
NY,11420,2,004
NY,11421,2,004
NY,11422,2,004
NY,11423,2,004
NY,11424,2,004
NY,11425,2,004
NY,11426,2,004
NY,11427,2,004
NY,11428,2,004
NY,11429,2,004
NY,11431,2,004
NY,11432,2,004
NY,11433,2,004
NY,11434,2,004
NY,11435,2,004
NY,11436,2,004
NY,11437,2,004
NY,11438,2,004
NY,11439,2,004
NY,11440,2,004
NY,11441,2,004
NY,11442,2,004
NY,11443,2,004
NY,11444,2,004
NY,11445,2,004
NY,11446,2,004
NY,11447,2,004
NY,11448,2,004
NY,11449,2,004
NY,11450,2,004
NY,11451,2,004
NY,11452,2,004
NY,11453,2,004
NY,11454,2,004
NY,11455,2,004
NY,11456,2,004
NY,11457,2,004
NY,11458,2,004
NY,11459,2,004
NY,11460,2,004
NY,11461,2,004
NY,11462,2,004
NY,11463,2,004
NY,11464,2,004
NY,11465,2,004
NY,11466,2,004
NY,11467,2,004
NY,11468,2,004
NY,11469,2,004
NY,11470,2,004
NY,11471,2,004
NY,11472,2,004
NY,11473,2,004
NY,11474,2,004
NY,11475,2,004
NY,11476,2,004
NY,11477,2,004
NY,11478,2,004
NY,11479,2,004
NY,11480,2,004
NY,11481,2,004
NY,11482,2,004
NY,11483,2,004
NY,11484,2,004
NY,11485,2,004
NY,11486,2,004
NY,11487,2,004
NY,11488,2,004
NY,11489,2,004
NY,11490,2,004
NY,11491,2,004
NY,11492,2,004
NY,11493,2,004
NY,11494,2,004
NY,11495,2,004
NY,11496,2,004
NY,11497,2,004
NY,11498,2,004
NY,11499,2,004
NY,11501,2,004
NY,11502,2,004
NY,11503,2,004
NY,11504,2,004
NY,11505,2,004
NY,11506,2,004
NY,11507,2,004
NY,11508,2,004
NY,11509,2,004
NY,11510,2,004
NY,11511,2,004
NY,11512,2,004
NY,11513,2,004
NY,11514,2,004
NY,11515,2,004
NY,11516,2,004
NY,11517,2,004
NY,11518,2,004
NY,11519,2,004
NY,11520,2,004
NY,11521,2,004
NY,11522,2,004
NY,11523,2,004
NY,11524,2,004
NY,11525,2,004
NY,11526,2,004
NY,11527,2,004
NY,11528,2,004
NY,11529,2,004
NY,11530,2,004
NY,11531,2,004
NY,11532,2,004
NY,11533,2,004
NY,11534,2,004
NY,11535,2,004
NY,11536,2,004
NY,11537,2,004
NY,11538,2,004
NY,11539,2,004
NY,11540,2,004
NY,11541,2,004
NY,11542,2,004
NY,11543,2,004
NY,11544,2,004
NY,11545,2,004
NY,11546,2,004
NY,11547,2,004
NY,11548,2,004
NY,11550,2,004
NY,11551,2,004
NY,11552,2,004
NY,11553,2,004
NY,11554,2,004
NY,11555,2,004
NY,11556,2,004
NY,11557,2,004
NY,11558,2,004
NY,11559,2,004
NY,11560,2,004
NY,11561,2,004
NY,11562,2,004
NY,11563,2,004
NY,11564,2,004
NY,11565,2,004
NY,11566,2,004
NY,11567,2,004
NY,11568,2,004
NY,11569,2,004
NY,11570,2,004
NY,11571,2,004
NY,11572,2,004
NY,11573,2,004
NY,11574,2,004
NY,11575,2,004
NY,11576,2,004
NY,11577,2,004
NY,11578,2,004
NY,11579,2,004
NY,11580,2,004
NY,11581,2,004
NY,11582,2,004
NY,11583,2,004
NY,11584,2,004
NY,11585,2,004
NY,11586,2,004
NY,11587,2,004
NY,11588,2,004
NY,11589,2,004
NY,11590,2,004
NY,11591,2,004
NY,11592,2,004
NY,11593,2,004
NY,11594,2,004
NY,11595,2,004
NY,11596,2,004
NY,11597,2,004
NY,11598,2,004
NY,11599,2,004
NY,11600,2,004
NY,11601,2,004
NY,11602,2,004
NY,11603,2,004
NY,11604,2,004
NY,11605,2,004
NY,11606,2,004
NY,11607,2,004
NY,11608,2,004
NY,11609,2,004
NY,11610,2,004
NY,11611,2,004
NY,11612,2,004
NY,11613,2,004
NY,11614,2,004
NY,11615,2,004
NY,11616,2,004
NY,11617,2,004
NY,11618,2,004
NY,11619,2,004
NY,11620,2,004
NY,11621,2,004
NY,11622,2,004
NY,11623,2,004
NY,11624,2,004
NY,11625,2,004
NY,11626,2,004
NY,11627,2,004
NY,11628,2,004
NY,11629,2,004
NY,11630,2,004
NY,11631,2,004
NY,11632,2,004
NY,11633,2,004
NY,11634,2,004
NY,11635,2,004
NY,11636,2,004
NY,11637,2,004
NY,11638,2,004
NY,11639,2,004
NY,11640,2,004
NY,11641,2,004
NY,11642,2,004
NY,11643,2,004
NY,11644,2,004
NY,11645,2,004
NY,11646,2,004
NY,11647,2,004
NY,11648,2,004
NY,11649,2,004
NY,11650,2,004
NY,11651,2,004
NY,11652,2,004
NY,11653,2,004
NY,11654,2,004
NY,11655,2,004
NY,11656,2,004
NY,11657,2,004
NY,11658,2,004
NY,11659,2,004
NY,11660,2,004
NY,11661,2,004
NY,11662,2,004
NY,11663,2,004
NY,11664,2,004
NY,11665,2,004
NY,11666,2,004
NY,11667,2,004
NY,11668,2,004
NY,11669,2,004
NY,11670,2,004
NY,11671,2,004
NY,11672,2,004
NY,11673,2,004
NY,11674,2,004
NY,11675,2,004
NY,11676,2,004
NY,11677,2,004
NY,11678,2,004
NY,11679,2,004
NY,11680,2,004
NY,11681,2,004
NY,11682,2,004
NY,11683,2,004
NY,11684,2,004
NY,11685,2,004
NY,11686,2,004
NY,11687,2,004
NY,11688,2,004
NY,11689,2,004
NY,11690,2,004
NY,11691,2,004
NY,11692,2,004
NY,11693,2,004
NY,11694,2,004
NY,11695,2,004
NY,11696,2,004
NY,11697,2,004
NY,11698,2,004
NY,11699,2,004
NY,11700,2,004
NY,11701,2,004
NY,11702,2,004
NY,11703,2,004
NY,11704,2,004
NY,11705,2,004
NY,11706,2,004
NY,11707,2,004
NY,11708,2,004
NY,11709,2,004
NY,11710,2,004
NY,11711,2,004
NY,11712,2,004
NY,11713,2,004
NY,11714,2,004
NY,11715,2,004
NY,11716,2,004
NY,11717,2,004
NY,11718,2,004
NY,11719,2,004
NY,11720,2,004
NY,11721,2,004
NY,11722,2,004
NY,11723,2,004
NY,11724,2,004
NY,11725,2,004
NY,11726,2,004
NY,11727,2,004
NY,11728,2,004
NY,11729,2,004
NY,11730,2,004
NY,11731,2,004
NY,11732,2,004
NY,11733,2,004
NY,11734,2,004
NY,11735,2,004
NY,11736,2,004
NY,11737,2,004
NY,11738,2,004
NY,11739,2,004
NY,11740,2,004
NY,11741,2,004
NY,11742,2,004
NY,11743,2,004
NY,11744,2,004
NY,11745,2,004
NY,11746,2,004
NY,11747,2,004
NY,11748,2,004
NY,11749,2,004
NY,11750,2,004
NY,11751,2,004
NY,11752,2,004
NY,11753,2,004
NY,11754,2,004
NY,11755,2,004
NY,11756,2,004
NY,11757,2,004
NY,11758,2,004
NY,11760,2,004
NY,11762,2,004
NY,11763,2,004
NY,11764,2,004
NY,11765,2,004
NY,11766,2,004
NY,11767,2,004
NY,11768,2,004
NY,11769,2,004
NY,11770,2,004
NY,11771,2,004
NY,11772,2,004
NY,11773,2,004
NY,11774,2,004
NY,11775,2,004
NY,11776,2,004
NY,11777,2,004
NY,11778,2,004
NY,11779,2,004
NY,11780,2,004
NY,11781,2,004
NY,11782,2,004
NY,11783,2,004
NY,11784,2,004
NY,11785,2,004
NY,11786,2,004
NY,11787,2,004
NY,11788,2,004
NY,11789,2,004
NY,11790,2,004
NY,11791,2,004
NY,11792,2,004
NY,11793,2,004
NY,11794,2,004
NY,11795,2,004
NY,11796,2,004
NY,11797,2,004
NY,11798,2,004
NY,11799,2,004
NY,11800,2,004
NY,11801,2,004
NY,11802,2,004
NY,11803,2,004
NY,11804,2,004
NY,11805,2,004
NY,11806,2,004
NY,11807,2,004
NY,11808,2,004
NY,11809,2,004
NY,11810,2,004
NY,11811,2,004
NY,11812,2,004
NY,11813,2,004
NY,11814,2,004
NY,11815,2,004
NY,11816,2,004
NY,11817,2,004
NY,11818,2,004
NY,11819,2,004
NY,11820,2,004
NY,11821,2,004
NY,11822,2,004
NY,11823,2,004
NY,11824,2,004
NY,11825,2,004
NY,11826,2,004
NY,11827,2,004
NY,11828,2,004
NY,11829,2,004
NY,11830,2,004
NY,11831,2,004
NY,11832,2,004
NY,11833,2,004
NY,11834,2,004
NY,11835,2,004
NY,11836,2,004
NY,11837,2,004
NY,11838,2,004
NY,11839,2,004
NY,11840,2,004
NY,11841,2,004
NY,11842,2,004
NY,11843,2,004
NY,11844,2,004
NY,11845,2,004
NY,11846,2,004
NY,11847,2,004
NY,11848,2,004
NY,11849,2,004
NY,11850,2,004
NY,11851,2,004
NY,11852,2,004
NY,11853,2,004
NY,11854,2,004
NY,11855,2,004
NY,11856,2,004
NY,11857,2,004
NY,11858,2,004
NY,11859,2,004
NY,11860,2,004
NY,11861,2,004
NY,11862,2,004
NY,11863,2,004
NY,11864,2,004
NY,11865,2,004
NY,11866,2,004
NY,11867,2,004
NY,11868,2,004
NY,11869,2,004
NY,11870,2,004
NY,11871,2,004
NY,11872,2,004
NY,11873,2,004
NY,11874,2,004
NY,11875,2,004
NY,11876,2,004
NY,11877,2,004
NY,11878,2,004
NY,11879,2,004
NY,11880,2,004
NY,11881,2,004
NY,11882,2,004
NY,11883,2,004
NY,11884,2,004
NY,11885,2,004
NY,11886,2,004
NY,11887,2,004
NY,11888,2,004
NY,11889,2,004
NY,11890,2,004
NY,11891,2,004
NY,11892,2,004
NY,11893,2,004
NY,11894,2,004
NY,11895,2,004
NY,11896,2,004
NY,11897,2,004
NY,11898,2,004
NY,11899,2,004
NY,11900,2,004
NY,11901,2,004
NY,11902,2,004
NY,11903,2,004
NY,11904,2,004
NY,11905,2,004
NY,11906,2,004
NY,11907,2,004
NY,11908,2,004
NY,11909,2,004
NY,11910,2,004
NY,11911,2,004
NY,11912,2,004
NY,11913,2,004
NY,11914,2,004
NY,11915,2,004
NY,11916,2,004
NY,11917,2,004
NY,11918,2,004
NY,11919,2,004
NY,11920,2,004
NY,11921,2,004
NY,11922,2,004
NY,11923,2,004
NY,11924,2,004
NY,11925,2,004
NY,11926,2,004
NY,11927,2,004
NY,11928,2,004
NY,11929,2,004
NY,11930,2,004
NY,11931,2,004
NY,11932,2,004
NY,11933,2,004
NY,11934,2,004
NY,11935,2,004
NY,11936,2,004
NY,11937,2,004
NY,11938,2,004
NY,11939,2,004
NY,11940,2,004
NY,11941,2,004
NY,11942,2,004
NY,11943,2,004
NY,11944,2,004
NY,11945,2,004
NY,11946,2,004
NY,11947,2,004
NY,11948,2,004
NY,11949,2,004
NY,11950,2,004
NY,11951,2,004
NY,11952,2,004
NY,11953,2,004
NY,11954,2,004
NY,11955,2,004
NY,11956,2,004
NY,11957,2,004
NY,11958,2,004
NY,11959,2,004
NY,11960,2,004
NY,11961,2,004
NY,11962,2,004
NY,11963,2,004
NY,11966,2,004
NY,11967,2,004
NY,11968,2,004
NY,11969,2,004
NY,11970,2,004
NY,11971,2,004
NY,11972,2,004
NY,11973,2,004
NY,11974,2,004
NY,11975,2,004
NY,11976,2,004
NY,11977,2,004
NY,11978,2,004
NY,11979,2,004
NY,11980,2,004
NY,11981,2,004
NY,11982,2,004
NY,11983,2,004
NY,11984,2,004
NY,11985,2,004
NY,11986,2,004
NY,11987,2,004
NY,11988,2,004
NY,11989,2,004
NY,11990,2,004
NY,11991,2,004
NY,11992,2,004
NY,11993,2,004
NY,11994,2,004
NY,11995,2,004
NY,11996,2,004
NY,11997,2,004
NY,11998,2,004
NY,11999,2,004
NY,12007,2,004
NY,12008,2,004
NY,12009,2,004
NY,12010,2,004
NY,12015,2,004
NY,12016,2,004
NY,12017,2,004
NY,12018,2,004
NY,12019,2,004
NY,12020,2,004
NY,12022,2,004
NY,12023,2,004
NY,12024,2,004
NY,12025,2,004
NY,12027,2,004
NY,12028,2,004
NY,12029,2,004
NY,12031,2,004
NY,12032,2,004
NY,12033,2,004
NY,12035,2,004
NY,12036,2,004
NY,12037,2,004
NY,12040,2,004
NY,12041,2,004
NY,12042,2,004
NY,12043,2,004
NY,12045,2,004
NY,12046,2,004
NY,12047,2,004
NY,12050,2,004
NY,12051,2,004
NY,12052,2,004
NY,12053,2,004
NY,12054,2,004
NY,12055,2,004
NY,12056,2,004
NY,12057,2,004
NY,12058,2,004
NY,12059,2,004
NY,12060,2,004
NY,12061,2,004
NY,12062,2,004
NY,12063,2,004
NY,12064,2,004
NY,12065,2,004
NY,12066,2,004
NY,12067,2,004
NY,12068,2,004
NY,12069,2,004
NY,12070,2,004
NY,12071,2,004
NY,12072,2,004
NY,12073,2,004
NY,12074,2,004
NY,12075,2,004
NY,12076,2,004
NY,12077,2,004
NY,12078,2,004
NY,12082,2,004
NY,12083,2,004
NY,12084,2,004
NY,12085,2,004
NY,12086,2,004
NY,12087,2,004
NY,12089,2,004
NY,12090,2,004
NY,12092,2,004
NY,12093,2,004
NY,12094,2,004
NY,12095,2,004
NY,12096,2,004
NY,12106,2,004
NY,12107,2,004
NY,12108,2,004
NY,12110,2,004
NY,12111,2,004
NY,12115,2,004
NY,12116,2,004
NY,12117,2,004
NY,12118,2,004
NY,12120,2,004
NY,12121,2,004
NY,12122,2,004
NY,12123,2,004
NY,12124,2,004
NY,12125,2,004
NY,12128,2,004
NY,12130,2,004
NY,12131,2,004
NY,12132,2,004
NY,12133,2,004
NY,12134,2,004
NY,12136,2,004
NY,12137,2,004
NY,12138,2,004
NY,12139,2,004
NY,12140,2,004
NY,12141,2,004
NY,12143,2,004
NY,12144,2,004
NY,12147,2,004
NY,12148,2,004
NY,12149,2,004
NY,12150,2,004
NY,12151,2,004
NY,12153,2,004
NY,12154,2,004
NY,12155,2,004
NY,12156,2,004
NY,12157,2,004
NY,12158,2,004
NY,12159,2,004
NY,12160,2,004
NY,12161,2,004
NY,12162,2,004
NY,12164,2,004
NY,12165,2,004
NY,12166,2,004
NY,12167,2,004
NY,12168,2,004
NY,12169,2,004
NY,12170,2,004
NY,12172,2,004
NY,12173,2,004
NY,12174,2,004
NY,12175,2,004
NY,12176,2,004
NY,12177,2,004
NY,12179,2,004
NY,12180,2,004
NY,12181,2,004
NY,12182,2,004
NY,12183,2,004
NY,12184,2,004
NY,12185,2,004
NY,12186,2,004
NY,12187,2,004
NY,12188,2,004
NY,12189,2,004
NY,12190,2,004
NY,12192,2,004
NY,12193,2,004
NY,12194,2,004
NY,12195,2,004
NY,12196,2,004
NY,12197,2,004
NY,12198,2,004
NY,12200,2,004
NY,12201,2,004
NY,12202,2,004
NY,12203,2,004
NY,12204,2,004
NY,12205,2,004
NY,12206,2,004
NY,12207,2,004
NY,12208,2,004
NY,12209,2,004
NY,12210,2,004
NY,12211,2,004
NY,12212,2,004
NY,12213,2,004
NY,12214,2,004
NY,12215,2,004
NY,12216,2,004
NY,12217,2,004
NY,12218,2,004
NY,12219,2,004
NY,12220,2,004
NY,12221,2,004
NY,12222,2,004
NY,12223,2,004
NY,12224,2,004
NY,12225,2,004
NY,12226,2,004
NY,12227,2,004
NY,12228,2,004
NY,12229,2,004
NY,12230,2,004
NY,12231,2,004
NY,12232,2,004
NY,12233,2,004
NY,12234,2,004
NY,12235,2,004
NY,12236,2,004
NY,12237,2,004
NY,12238,2,004
NY,12239,2,004
NY,12240,2,004
NY,12241,2,004
NY,12242,2,004
NY,12243,2,004
NY,12244,2,004
NY,12245,2,004
NY,12246,2,004
NY,12247,2,004
NY,12248,2,004
NY,12249,2,004
NY,12250,2,004
NY,12251,2,004
NY,12252,2,004
NY,12253,2,004
NY,12254,2,004
NY,12255,2,004
NY,12256,2,004
NY,12257,2,004
NY,12258,2,004
NY,12259,2,004
NY,12260,2,004
NY,12261,2,004
NY,12262,2,004
NY,12263,2,004
NY,12264,2,004
NY,12265,2,004
NY,12266,2,004
NY,12267,2,004
NY,12268,2,004
NY,12269,2,004
NY,12270,2,004
NY,12271,2,004
NY,12272,2,004
NY,12273,2,004
NY,12274,2,004
NY,12275,2,004
NY,12276,2,004
NY,12277,2,004
NY,12278,2,004
NY,12279,2,004
NY,12280,2,004
NY,12281,2,004
NY,12282,2,004
NY,12283,2,004
NY,12284,2,004
NY,12285,2,004
NY,12286,2,004
NY,12287,2,004
NY,12288,2,004
NY,12289,2,004
NY,12290,2,004
NY,12291,2,004
NY,12292,2,004
NY,12293,2,004
NY,12294,2,004
NY,12295,2,004
NY,12296,2,004
NY,12297,2,004
NY,12298,2,004
NY,12299,2,004
NY,12300,2,004
NY,12301,2,004
NY,12302,2,004
NY,12303,2,004
NY,12304,2,004
NY,12305,2,004
NY,12306,2,004
NY,12307,2,004
NY,12308,2,004
NY,12309,2,004
NY,12310,2,004
NY,12311,2,004
NY,12312,2,004
NY,12313,2,004
NY,12314,2,004
NY,12315,2,004
NY,12316,2,004
NY,12317,2,004
NY,12318,2,004
NY,12319,2,004
NY,12320,2,004
NY,12321,2,004
NY,12322,2,004
NY,12323,2,004
NY,12324,2,004
NY,12325,2,004
NY,12326,2,004
NY,12327,2,004
NY,12328,2,004
NY,12329,2,004
NY,12330,2,004
NY,12331,2,004
NY,12332,2,004
NY,12333,2,004
NY,12334,2,004
NY,12335,2,004
NY,12336,2,004
NY,12337,2,004
NY,12338,2,004
NY,12339,2,004
NY,12340,2,004
NY,12341,2,004
NY,12342,2,004
NY,12343,2,004
NY,12344,2,004
NY,12345,2,004
NY,12346,2,004
NY,12347,2,004
NY,12348,2,004
NY,12349,2,004
NY,12350,2,004
NY,12351,2,004
NY,12352,2,004
NY,12353,2,004
NY,12354,2,004
NY,12355,2,004
NY,12356,2,004
NY,12357,2,004
NY,12358,2,004
NY,12359,2,004
NY,12360,2,004
NY,12361,2,004
NY,12362,2,004
NY,12363,2,004
NY,12364,2,004
NY,12365,2,004
NY,12366,2,004
NY,12367,2,004
NY,12368,2,004
NY,12369,2,004
NY,12370,2,004
NY,12371,2,004
NY,12372,2,004
NY,12373,2,004
NY,12374,2,004
NY,12375,2,004
NY,12376,2,004
NY,12377,2,004
NY,12378,2,004
NY,12379,2,004
NY,12380,2,004
NY,12381,2,004
NY,12382,2,004
NY,12383,2,004
NY,12384,2,004
NY,12385,2,004
NY,12386,2,004
NY,12387,2,004
NY,12388,2,004
NY,12389,2,004
NY,12390,2,004
NY,12391,2,004
NY,12392,2,004
NY,12393,2,004
NY,12394,2,004
NY,12395,2,004
NY,12396,2,004
NY,12397,2,004
NY,12398,2,004
NY,12399,2,004
NY,12401,2,004
NY,12402,2,004
NY,12404,2,004
NY,12405,2,004
NY,12406,2,004
NY,12407,2,004
NY,12409,2,004
NY,12410,2,004
NY,12411,2,004
NY,12412,2,004
NY,12413,2,004
NY,12414,2,004
NY,12415,2,004
NY,12416,2,004
NY,12417,2,004
NY,12418,2,004
NY,12419,2,004
NY,12420,2,004
NY,12421,2,004
NY,12422,2,004
NY,12423,2,004
NY,12424,2,004
NY,12427,2,004
NY,12428,2,004
NY,12429,2,004
NY,12430,2,004
NY,12431,2,004
NY,12432,2,004
NY,12433,2,004
NY,12434,2,004
NY,12435,2,004
NY,12436,2,004
NY,12438,2,004
NY,12439,2,004
NY,12440,2,004
NY,12441,2,004
NY,12442,2,004
NY,12443,2,004
NY,12444,2,004
NY,12446,2,004
NY,12448,2,004
NY,12449,2,004
NY,12450,2,004
NY,12451,2,004
NY,12452,2,004
NY,12453,2,004
NY,12454,2,004
NY,12455,2,004
NY,12456,2,004
NY,12457,2,004
NY,12458,2,004
NY,12459,2,004
NY,12460,2,004
NY,12461,2,004
NY,12463,2,004
NY,12464,2,004
NY,12465,2,004
NY,12466,2,004
NY,12468,2,004
NY,12469,2,004
NY,12470,2,004
NY,12471,2,004
NY,12472,2,004
NY,12473,2,004
NY,12474,2,004
NY,12475,2,004
NY,12477,2,004
NY,12480,2,004
NY,12481,2,004
NY,12482,2,004
NY,12483,2,004
NY,12484,2,004
NY,12485,2,004
NY,12486,2,004
NY,12487,2,004
NY,12489,2,004
NY,12490,2,004
NY,12491,2,004
NY,12492,2,004
NY,12493,2,004
NY,12494,2,004
NY,12495,2,004
NY,12496,2,004
NY,12498,2,004
NY,12501,2,004
NY,12502,2,004
NY,12503,2,004
NY,12504,2,004
NY,12506,2,004
NY,12507,2,004
NY,12508,2,004
NY,12510,2,004
NY,12511,2,004
NY,12512,2,004
NY,12513,2,004
NY,12514,2,004
NY,12515,2,004
NY,12516,2,004
NY,12517,2,004
NY,12518,2,004
NY,12520,2,004
NY,12521,2,004
NY,12522,2,004
NY,12523,2,004
NY,12524,2,004
NY,12525,2,004
NY,12526,2,004
NY,12527,2,004
NY,12528,2,004
NY,12529,2,004
NY,12530,2,004
NY,12531,2,004
NY,12533,2,004
NY,12534,2,004
NY,12537,2,004
NY,12538,2,004
NY,12540,2,004
NY,12541,2,004
NY,12542,2,004
NY,12543,2,004
NY,12544,2,004
NY,12545,2,004
NY,12546,2,004
NY,12547,2,004
NY,12548,2,004
NY,12549,2,004
NY,12550,2,004
NY,12551,2,004
NY,12552,2,004
NY,12553,2,004
NY,12555,2,004
NY,12561,2,004
NY,12563,2,004
NY,12564,2,004
NY,12565,2,004
NY,12566,2,004
NY,12567,2,004
NY,12568,2,004
NY,12569,2,004
NY,12570,2,004
NY,12571,2,004
NY,12572,2,004
NY,12574,2,004
NY,12575,2,004
NY,12577,2,004
NY,12578,2,004
NY,12580,2,004
NY,12581,2,004
NY,12582,2,004
NY,12583,2,004
NY,12584,2,004
NY,12585,2,004
NY,12586,2,004
NY,12588,2,004
NY,12589,2,004
NY,12590,2,004
NY,12592,2,004
NY,12594,2,004
NY,12600,2,004
NY,12601,2,004
NY,12602,2,004
NY,12603,2,004
NY,12604,2,004
NY,12605,2,004
NY,12606,2,004
NY,12607,2,004
NY,12608,2,004
NY,12609,2,004
NY,12610,2,004
NY,12611,2,004
NY,12612,2,004
NY,12613,2,004
NY,12614,2,004
NY,12615,2,004
NY,12616,2,004
NY,12617,2,004
NY,12618,2,004
NY,12619,2,004
NY,12620,2,004
NY,12621,2,004
NY,12622,2,004
NY,12623,2,004
NY,12624,2,004
NY,12625,2,004
NY,12626,2,004
NY,12627,2,004
NY,12628,2,004
NY,12629,2,004
NY,12630,2,004
NY,12631,2,004
NY,12632,2,004
NY,12633,2,004
NY,12634,2,004
NY,12635,2,004
NY,12636,2,004
NY,12637,2,004
NY,12638,2,004
NY,12639,2,004
NY,12640,2,004
NY,12641,2,004
